fio;inn;is_active;last_update;legal_name;main_okved_code;main_okved_name
;7842125250;TRUE;2023-05-26;"АССОЦИАЦИЯ ""СЛУЖБА ТЕХНИЧЕСКОЙ ПОДДЕРЖКИ СИСТЕМ ПЕРЕДАЧИ ИЗВЕЩЕНИЙ О ПОЖАРАХ""";70.22;Консультирование по вопросам коммерческой деятельности и управления
;7814799314;TRUE;2023-09-03;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЗНЕС РЕШЕНИЯ""";69.20;Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию
;9729311240;TRUE;2023-08-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИКАЛ СИТИ""";86.90;Деятельность в области медицины прочая
;1686002963;TRUE;2023-10-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТАЛОН КОМФОРТ""";42.99;Строительство прочих инженерных сооружений, не включенных в другие группировки
;5022072142;TRUE;2022-06-25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСС КОФЕ""";56.10;Деятельность ресторанов и услуги по доставке продуктов питания
;5032345945;TRUE;2022-11-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОСМОЭСТЕТИК""";86.90;Деятельность в области медицины прочая
;7100019142;TRUE;2023-01-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЗ ПЛАСТ""";22.21;Производство пластмассовых плит, полос, труб и профилей
;4703060593;TRUE;2023-03-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""БАЛТИКА ОБЛ""";80.10;Деятельность охранных служб, в том числе частных
;7841368170;TRUE;2023-08-03;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА НЕВСКИЕ ОТЕЛИ""";68.31.2;Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе
;7814004984;TRUE;2023-11-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКВАЮС""";72.19;Научные исследования и разработки в области естественных и технических наук прочие
;7453099449;TRUE;2023-10-12;МИНИСТЕРСТВО ТАРИФНОГО РЕГУЛИРОВАНИЯ И ЭНЕРГЕТИКИ ЧЕЛЯБИНСКОЙ ОБЛАСТИ;84.11.22;Деятельность органов государственной власти субъектов Российской Федерации по осуществлению своих полномочий в городах и районах
;5024096251;TRUE;2023-09-26;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТК-РАЗВИТИЕ""";41.20;Строительство жилых и нежилых зданий
;5406514126;TRUE;2023-09-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БИЖУТЬЕ""";68.20;Аренда и управление собственным или арендованным недвижимым имуществом
;7447128388;TRUE;2022-11-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХТРАНССЕРВИС""";46.90;Торговля оптовая неспециализированная
;7842397991;TRUE;2022-11-10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЗДАТЕЛЬСТВО ""ЗАГОРОДНЫЙ ДОМ""";73.11;Деятельность рекламных агентств
;2464216236;TRUE;2022-11-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПАКОВКА И СЕРВИС 24""";46.90;Торговля оптовая неспециализированная
;2464149893;TRUE;2023-11-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРУС""";28.92;Производство машин и оборудования для добычи полезных ископаемых и строительства
;9725009303;TRUE;2021-12-31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКЛАЙТ""";18.12;Прочие виды полиграфической деятельности
;9702004108;TRUE;2023-11-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЖЕЛЕЗНОДОРОЖНЫЕ КАССЫ""";62.09;Деятельность, связанная с использованием вычислительной техники и информационных технологий, прочая
;9715427083;TRUE;2023-11-04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕ СТОР""";47.19;Торговля розничная прочая в неспециализированных магазинах
;4205412186;TRUE;2023-02-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТМОСФЕРА""";46.90;Торговля оптовая неспециализированная
;7705049216;TRUE;2023-06-26;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РИТУАЛ-СЕРВИС""";96.03;Организация похорон и представление связанных с ними услуг
;7816122920;TRUE;2023-09-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОХРАННОЕ ПРЕДПРИЯТИЕ ""БАЛТИКА ЛТД""";80.10;Деятельность охранных служб, в том числе частных
;6659045808;TRUE;2022-12-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕКАТЕРИНБУРГСКИЙ ПРОИЗВОДСТВЕННО-РЕКЛАМНЫЙ КОМБИНАТ""";68.20;Аренда и управление собственным или арендованным недвижимым имуществом
;5008036079;TRUE;2022-11-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КДР""";62.01;Разработка компьютерного программного обеспечения
;5835009612;TRUE;2023-11-15;"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ЛИРА""";46.12;Деятельность агентов по оптовой торговле топливом, рудами, металлами и химическими веществами
;7810278688;TRUE;2022-11-06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЕР""";41.20;Строительство жилых и нежилых зданий
;7825426240;TRUE;2023-08-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКС А""";68.20;Аренда и управление собственным или арендованным недвижимым имуществом
;7826169490;TRUE;2022-12-09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТРАЗВИТИЕ""";68.20;Аренда и управление собственным или арендованным недвижимым имуществом
;4705065438;TRUE;2023-10-05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОСНАБКАРТОН""";17.29;Производство прочих изделий из бумаги и картона
;5404229910;TRUE;2023-01-31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""ЭЛЕКС""";47.78;Торговля розничная прочая в специализированных магазинах
;6672163342;TRUE;2023-08-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛТЕПЛОСТРОЙ""";46.49.4;Торговля оптовая прочими потребительскими товарами
;7820041600;TRUE;2023-10-20;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ <<ОБЪЕДИНЕННЫЙ ЛОГИСТИЧЕСКИЙ ЦЕНТР - СЕВЕРО-ЗАПАД>>;52.10.1;Хранение и складирование замороженных или охлажденных грузов
;7805743570;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВЕСТА""";71.20;Технические испытания, исследования, анализ и сертификация
;1650393086;TRUE;2023-04-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРИДИАН-ДЕТАЛЬ""";45.31.1;Торговля оптовая автомобильными деталями, узлами и принадлежностями, кроме деятельности агентов
;4217200362;TRUE;2023-10-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАТУС-НК""";70.22;Консультирование по вопросам коммерческой деятельности и управления
;9701160143;TRUE;2022-12-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТМ""";41.20;Строительство жилых и нежилых зданий
;7448230105;TRUE;2023-11-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МС-ИМПОРТ""";45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности
;7726478086;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЙ СЕРВИС""";96.03;Организация похорон и представление связанных с ними услуг
;7802923366;TRUE;2022-10-05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМАНДА ПРОФИ""";62.01;Разработка компьютерного программного обеспечения
;1658065231;TRUE;2022-11-07;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР МИКРОФИНАНСИРОВАНИЯ Г.ИЖЕВСК""";64.99;Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки
;5262138887;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЫШЛЕННАЯ СПРАВОЧНАЯ СЛУЖБА""";63.11.1;Деятельность по созданию и использованию баз данных и информационных ресурсов
;7447237796;TRUE;2023-02-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКИЙ ЗАВОД""КОМПАКТМЕТИЗ""";25.93.1;Производство изделий из проволоки и пружин
;7449117247;TRUE;2022-11-28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД ПОДШИПНИКОВЫХ УЗЛОВ""";46.69.2;Торговля оптовая эксплуатационными материалами и принадлежностями машин
;1650320507;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТРАНСПОРТНАЯ КОМПАНИЯ ""ФЕНИКС""";49.41;Деятельность автомобильного грузового транспорта
;7842324030;TRUE;2022-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМЬЮЗИК""";93.29;Деятельность зрелищно-развлекательная прочая
;7840329121;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""";68.10.1;Подготовка к продаже собственного недвижимого имущества
;7452050497;TRUE;2023-04-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТУРИСТИЧЕСКАЯ КОМПАНИЯ ""ФАБРИКА ПУТЕШЕСТВИЙ""";93.2;Деятельность в области отдыха и развлечений
;7841330465;TRUE;2023-11-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦИОЛКОВСКИЙ""";68.20;Аренда и управление собственным или арендованным недвижимым имуществом
;6674192010;TRUE;2023-08-28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНИТ-СБ""";95.12;Ремонт коммуникационного оборудования
;7839035624;TRUE;2023-06-09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТО ДУКАТО СЕРВИС""";45.20;Техническое обслуживание и ремонт автотранспортных средств
;1650094449;TRUE;2023-03-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОДИАК""";73.11;Деятельность рекламных агентств
;4705019921;TRUE;2023-06-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТ-ПЛЮС""";38.32.53;Обработка отходов и лома пластмасс
;5405106124;TRUE;2023-11-07;ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НОВОСИБИРСКИЙ ЭЛЕКТРОМЕХАНИЧЕСКИЙ ЗАВОД;27.12;Производство электрической распределительной и регулирующей аппаратуры
;3661003824;TRUE;2023-04-24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНГ""";79.11;Деятельность туристических агентств
;7451197539;TRUE;2023-02-03;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""УРАЛЬСКАЯ МАРКА""";46.69;Торговля оптовая прочими машинами и оборудованием
;7734113836;TRUE;2023-10-09;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕМОНТНО-ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ № 26;68.32;Управление недвижимым имуществом за вознаграждение или на договорной основе
;7702500631;TRUE;2023-02-06;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";43.11;Разборка и снос зданий
;7804162830;TRUE;2023-05-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИСП-СОФТ""";62.01;Разработка компьютерного программного обеспечения
;7816233309;TRUE;2023-08-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЫБООБРАБАТЫВАЮЩИЙ КОМБИНАТ №5""";46.38.1;Торговля оптовая рыбой, ракообразными и моллюсками, консервами и пресервами из рыбы и морепродуктов
;2315114936;TRUE;2023-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛМ АВТО""";45.11;Торговля легковыми автомобилями и грузовыми автомобилями малой грузоподъемности
;7420010519;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""АЛЬЯНС""";47.25;Торговля розничная напитками в специализированных магазинах
;5032179328;TRUE;2022-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНКОМ""";41.20;Строительство жилых и нежилых зданий
;3663070079;TRUE;2023-05-26;"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПАРУС-1""";68.32.1;Управление эксплуатацией жилого фонда за вознаграждение или на договорной основе
;9721206766;TRUE;2023-05-23;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИКОМ ТРЕЙД""";46.69;Торговля оптовая прочими машинами и оборудованием
;7453297867;TRUE;2023-01-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВАЯ КОМПАНИЯ ""УРАЛСПЕЦМАШ""";22.21;Производство пластмассовых плит, полос, труб и профилей
;7841356738;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГАЛЬ-ЦЕНТР""";68.3;Операции с недвижимым имуществом за вознаграждение или на договорной основе
;7725326490;TRUE;2023-02-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕЛЬМЕЙСТЕР""";46.90;Торговля оптовая неспециализированная
;7839066781;TRUE;2022-11-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕСТ ТИМ""";82.99;Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки
;5507196046;TRUE;2023-07-04;"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ПЕРЕЛЕТА-4""";68.32;Управление недвижимым имуществом за вознаграждение или на договорной основе
;7430028032;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""УРАЛСПЕЦМАШ""";45.20;Техническое обслуживание и ремонт автотранспортных средств
;7805694160;TRUE;2022-11-17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТЕРГОФСКОЕ""";43.12;Подготовка строительной площадки
;2464142721;TRUE;2023-03-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КМ-ФИНАНС""";64.91;Деятельность по финансовой аренде (лизингу/сублизингу)
;7448210356;TRUE;2022-11-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКИЕ СКАЗЫ""";79.11;Деятельность туристических агентств
;7724439081;TRUE;2022-09-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАТАМЕД""";86.90;Деятельность в области медицины прочая
;7751144496;TRUE;2023-08-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЬЮТИЛОГИЯ""";86.90;Деятельность в области медицины прочая
;4705080274;TRUE;2023-06-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАСТ-ПЛЮС СНАБЖЕНИЕ""";38.32.53;Обработка отходов и лома пластмасс
;9705127193;TRUE;2022-01-01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ КРЕПРО""";25.50;Ковка, прессование, штамповка и профилирование, изготовление изделий методом порошковой металлургии
;7713464791;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВК-ПРОЕКТ""";71.11;Деятельность в области архитектуры
;7726453853;TRUE;2023-05-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВ-КЛИНИКА""";86.23;Стоматологическая практика
;7448225264;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД СПЕЦИАЛЬНОЙ АРМАТУРЫ""";25.62;Обработка металлических изделий механическая
;1650406313;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОЧНАЯ ТОКАРКА""";25.62;Обработка металлических изделий механическая
;4205404570;TRUE;2023-08-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА""";46.90;Торговля оптовая неспециализированная
;7448239517;TRUE;2022-11-20;"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""МОТОКЛУБ ""ТАНКОГРАД""";93.19;Деятельность в области спорта прочая
;7447156794;TRUE;2022-11-05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЛУАТАЦИЯ СООРУЖЕНИЙ""";68.2;Аренда и управление собственным или арендованным недвижимым имуществом
;7810557709;TRUE;2022-09-15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТМАСТРОЙ""";43.3;Работы строительные отделочные
;5024112351;TRUE;2022-10-20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТК-ПРОЕКТ 1""";69.10;Деятельность в области права
;7842431890;TRUE;2022-11-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АДС""";95.11;Ремонт компьютеров и периферийного компьютерного оборудования
;7805525980;TRUE;2023-02-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАРН""";46.6;Торговля оптовая прочими машинами, оборудованием и принадлежностями
;5024120916;TRUE;2023-09-01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОГОРСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";64.99.1;Вложения в ценные бумаги и деятельность дилерская
;4502026909;TRUE;2023-01-25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТДК""";46.34;Торговля оптовая напитками
;5029167555;TRUE;2023-06-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ИНВЕСТ ГРУП""";71.12.2;Деятельность заказчика-застройщика, генерального подрядчика
;6670380616;TRUE;2023-10-14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧАСТНАЯ ОХРАННАЯ ОРГАНИЗАЦИЯ ""АГЕНТСТВО БЕЗОПАСНОСТИ ""ПРИОРИТЕТ""";80.10;Деятельность охранных служб, в том числе частных
;7447212946;TRUE;2022-09-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТО АКТИВ""";71.11.1;Деятельность в области архитектуры, связанная с созданием архитектурного объекта
;7456013489;TRUE;2023-01-25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЕЦ""";46.4;Торговля оптовая непродовольственными потребительскими товарами
;5256158483;TRUE;2023-03-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""СПАНИЗОЛ""";20.60.1;Производство синтетических волокон
;7447267046;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОСКЛАД95""";45.31;Торговля оптовая автомобильными деталями, узлами и принадлежностями
;7720383582;TRUE;2023-10-19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСВ-ВЕКТОР""";41.20;Строительство жилых и нежилых зданий
;7459006440;TRUE;2023-10-30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРВИСНАЯ КОМПАНИЯ Г.НЯЗЕПЕТРОВСК""";35.30;"Производство, передача и распределение пара и горячей воды; кондиционирование воздуха"
;7724439003;TRUE;2023-04-26;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАЙКЛСТУДИО""";86.90;Деятельность в области медицины прочая
;7707413630;TRUE;2023-10-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИВИТ""";86.90;Деятельность в области медицины прочая
;7751143580;TRUE;2023-11-01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМЕД""";86.90;Деятельность в области медицины прочая
;1660211673;TRUE;2023-06-26;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙТИРУС""";61.10;Деятельность в области связи на базе проводных технологий
;5407500415;TRUE;2023-11-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОСЕРВИС""";69.20;Деятельность по оказанию услуг в области бухгалтерского учета, по проведению финансового аудита, по налоговому консультированию
;7452154979;TRUE;2022-09-16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОРОБОТ-ЮГ""";47.99.2;Деятельность по осуществлению торговли через автоматы
;3100015119;TRUE;2023-06-05;"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПО ОКАЗАНИЮ УСЛУГ ЛЮДЯМ, ПОПАВШИМ В СЛОЖНУЮ ЖИЗНЕННУЮ СИТУАЦИЮ ""ЦЕНТР ПОМОЩИ ЮЛИИ НЕМЧИНОВОЙ""";88.99;Предоставление прочих социальных услуг без обеспечения проживания, не включенных в другие группировки
;6671283037;TRUE;2023-09-08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСОЛЛО""";47.91;Торговля розничная по почте или по информационно-коммуникационной сети Интернет
;9723204115;TRUE;2023-07-18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРК""";43.21;Производство электромонтажных работ
;7721584130;TRUE;2023-09-27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЕКС ГРУПП""";46.69.5;Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами
;1650208400;TRUE;2023-10-31;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВО-ФИНАНСОВАЯ КОМПАНИЯ ""ФЕНИКС""";29.10;Производство автотранспортных средств
;7825464550;TRUE;2023-05-26;"ФОНД ЭФФЕКТИВНОГО РАСПОРЯЖЕНИЯ АКТИВАМИ ""ЭРА-ФОНД""";69;Деятельность в области права и бухгалтерского учета
;7841008498;TRUE;2023-01-11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АССОЦИАЦИЯ ""ОТЕЛИ НА НЕВСКОМ""";68.31.2;Предоставление посреднических услуг по аренде недвижимого имущества за вознаграждение или на договорной основе
;7841011892;TRUE;2022-09-21;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛАСС!""";46.90;Торговля оптовая неспециализированная
;7452015196;TRUE;2023-08-15;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОМОДА""";46.71.2;Торговля оптовая моторным топливом, включая авиационный бензин
;7451066286;TRUE;2023-04-13;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЭРО - ВЕКТРА""";63.99.12;Деятельность по оказанию услуг службами информационного поиска по договору или на платной основе
;7701181301;TRUE;2023-06-22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР СТОМАТОЛОГИЧЕСКОЙ  ИМПЛАНТОЛОГИИ""";86.23;Стоматологическая практика
